student_id,term,week,date,attendance_rate
S2038,Term3,8,2024-08-14,74.52886568312616
S2038,Term3,9,2024-08-21,78.4192385462658
S2038,Term3,10,2024-08-28,88.19458312183488
S2038,Term3,11,2024-09-04,78.98023985444252
S2038,Term3,12,2024-09-11,82.06941951789197
S2039,Term1,1,2024-01-10,67.4235198205892
S2039,Term1,2,2024-01-17,98.59547397767365
S2039,Term1,3,2024-01-24,91.12079911805279
S2039,Term1,4,2024-01-31,94.51486446204642
S2039,Term1,5,2024-02-07,100.0
S2039,Term1,6,2024-02-14,75.0974454934514
S2039,Term1,7,2024-02-21,80.69926620366371
S2039,Term1,8,2024-02-28,62.26198758901347
S2039,Term1,9,2024-03-06,100.0
S2039,Term1,10,2024-03-13,83.20497621619148
S2039,Term1,11,2024-03-20,97.46473479897895
S2039,Term1,12,2024-03-27,70.1420662679745
S2039,Term2,1,2024-04-03,96.95666110771612
S2039,Term2,2,2024-04-10,100.0
S2039,Term2,3,2024-04-17,84.27663101166422
S2039,Term2,4,2024-04-24,72.86942204092479
S2039,Term2,5,2024-05-01,83.33444318865357
S2039,Term2,6,2024-05-08,58.27886170051328
S2039,Term2,7,2024-05-15,84.54535958773789
S2039,Term2,8,2024-05-22,94.85160567175595
S2039,Term2,9,2024-05-29,84.57090826751782
S2039,Term2,10,2024-06-05,81.59032534373239
S2039,Term2,11,2024-06-12,91.3308173933444
S2039,Term2,12,2024-06-19,92.24829816339464
S2039,Term3,1,2024-06-26,65.0811332499378
S2039,Term3,2,2024-07-03,86.06587554734546
S2039,Term3,3,2024-07-10,100.0
S2039,Term3,4,2024-07-17,68.97980505222371
S2039,Term3,5,2024-07-24,83.97497400600321
S2039,Term3,6,2024-07-31,100.0
S2039,Term3,7,2024-08-07,98.2501018785241
S2039,Term3,8,2024-08-14,78.83923983068726
S2039,Term3,9,2024-08-21,87.47362455547125
S2039,Term3,10,2024-08-28,84.97465984018211
S2039,Term3,11,2024-09-04,76.02313834814
S2039,Term3,12,2024-09-11,84.10897471008302
S2040,Term1,1,2024-01-10,81.64040640632165
S2040,Term1,2,2024-01-17,86.352987256921
S2040,Term1,3,2024-01-24,76.0194018317076
S2040,Term1,4,2024-01-31,69.68058159706406
S2040,Term1,5,2024-02-07,84.50463071929155
S2040,Term1,6,2024-02-14,100.0
S2040,Term1,7,2024-02-21,85.98643511515355
S2040,Term1,8,2024-02-28,81.02087465282146
S2040,Term1,9,2024-03-06,94.04902966046198
S2040,Term1,10,2024-03-13,83.10016464885545
S2040,Term1,11,2024-03-20,100.0
S2040,Term1,12,2024-03-27,84.95304988845906
S2040,Term2,1,2024-04-03,93.40596475789796
S2040,Term2,2,2024-04-10,75.94474741128073
S2040,Term2,3,2024-04-17,91.03707104003995
S2040,Term2,4,2024-04-24,88.30112172332505
S2040,Term2,5,2024-05-01,84.3219265040895
S2040,Term2,6,2024-05-08,78.97890686596335
S2040,Term2,7,2024-05-15,77.34363801217151
S2040,Term2,8,2024-05-22,88.38823196775583
S2040,Term2,9,2024-05-29,92.54726931635768
S2040,Term2,10,2024-06-05,83.47404644447042
S2040,Term2,11,2024-06-12,88.4472151494495
S2040,Term2,12,2024-06-19,84.54502386240677
S2040,Term3,1,2024-06-26,86.18231229886466
S2040,Term3,2,2024-07-03,82.5946602078733
S2040,Term3,3,2024-07-10,85.2156709524197
S2040,Term3,4,2024-07-17,100.0
S2040,Term3,5,2024-07-24,88.7396115856891
S2040,Term3,6,2024-07-31,92.74356350117252
S2040,Term3,7,2024-08-07,90.25628326393716
S2040,Term3,8,2024-08-14,81.84619812043529
S2040,Term3,9,2024-08-21,100.0
S2040,Term3,10,2024-08-28,81.5060347548839
S2040,Term3,11,2024-09-04,97.66065458731062
S2040,Term3,12,2024-09-11,80.98951602320261
S2041,Term1,1,2024-01-10,73.48032977027151
S2041,Term1,2,2024-01-17,89.38475449883431
S2041,Term1,3,2024-01-24,71.74397972677473
S2041,Term1,4,2024-01-31,91.42768270019931
S2041,Term1,5,2024-02-07,70.6700961269042
S2041,Term1,6,2024-02-14,81.17190363432576
S2041,Term1,7,2024-02-21,67.81924364170311
S2041,Term1,8,2024-02-28,100.0
S2041,Term1,9,2024-03-06,65.15248528460423
S2041,Term1,10,2024-03-13,85.11776488475685
S2041,Term1,11,2024-03-20,98.71965129196016
S2041,Term1,12,2024-03-27,97.4366309030443
S2041,Term2,1,2024-04-03,95.21610546607765
S2041,Term2,2,2024-04-10,81.1932593413423
S2041,Term2,3,2024-04-17,100.0
S2041,Term2,4,2024-04-24,95.96069308962619
S2041,Term2,5,2024-05-01,87.54759541192571
S2041,Term2,6,2024-05-08,87.8869690927191
S2041,Term2,7,2024-05-15,81.35292822861553
S2041,Term2,8,2024-05-22,74.08417569000353
S2041,Term2,9,2024-05-29,99.8458117057446
S2041,Term2,10,2024-06-05,100.0
S2041,Term2,11,2024-06-12,74.39069030764094
S2041,Term2,12,2024-06-19,83.1545780182457
S2041,Term3,1,2024-06-26,83.27892140249286
S2041,Term3,2,2024-07-03,84.60812915511629
S2041,Term3,3,2024-07-10,85.77153854305098
S2041,Term3,4,2024-07-17,96.36233753975415
S2041,Term3,5,2024-07-24,76.03339229815907
S2041,Term3,6,2024-07-31,74.84383610184808
S2041,Term3,7,2024-08-07,99.8394369057157
S2041,Term3,8,2024-08-14,79.44826309742442
S2041,Term3,9,2024-08-21,69.8435757570752
S2041,Term3,10,2024-08-28,79.17844069480157
S2041,Term3,11,2024-09-04,81.039367177072
S2041,Term3,12,2024-09-11,100.0
S2042,Term1,1,2024-01-10,96.09791454852085
S2042,Term1,2,2024-01-17,98.7702473995869
S2042,Term1,3,2024-01-24,94.83968370816143
S2042,Term1,4,2024-01-31,96.35492405938376
S2042,Term1,5,2024-02-07,76.74301448103618
S2042,Term1,6,2024-02-14,82.61677413575819
S2042,Term1,7,2024-02-21,73.1210162437174
S2042,Term1,8,2024-02-28,82.4741436335556
S2042,Term1,9,2024-03-06,93.20925989121689
S2042,Term1,10,2024-03-13,86.61499941774696
S2042,Term1,11,2024-03-20,100.0
S2042,Term1,12,2024-03-27,71.30301049327338
S2042,Term2,1,2024-04-03,91.00286020837888
S2042,Term2,2,2024-04-10,70.02036637756818
S2042,Term2,3,2024-04-17,86.1301176300837
S2042,Term2,4,2024-04-24,93.88400107067774
S2042,Term2,5,2024-05-01,82.42596919810937
S2042,Term2,6,2024-05-08,91.61351924904346
S2042,Term2,7,2024-05-15,73.48321198200479
S2042,Term2,8,2024-05-22,65.0357202616434
S2042,Term2,9,2024-05-29,91.68435546985364
S2042,Term2,10,2024-06-05,100.0
S2042,Term2,11,2024-06-12,73.0474607179613
S2042,Term2,12,2024-06-19,99.66633016128154
S2042,Term3,1,2024-06-26,85.52108090579694
S2042,Term3,2,2024-07-03,68.97170173968308
S2042,Term3,3,2024-07-10,71.42193638377405
S2042,Term3,4,2024-07-17,85.1894172803278
S2042,Term3,5,2024-07-24,80.14645254491076
S2042,Term3,6,2024-07-31,69.24504427890113
S2042,Term3,7,2024-08-07,64.67152862529514
S2042,Term3,8,2024-08-14,74.83936806488192
S2042,Term3,9,2024-08-21,87.32570809997343
S2042,Term3,10,2024-08-28,84.92319096876234
S2042,Term3,11,2024-09-04,78.98514450999906
S2042,Term3,12,2024-09-11,87.42264633149779
S2043,Term1,1,2024-01-10,97.48032063835225
S2043,Term1,2,2024-01-17,89.72951812520978
S2043,Term1,3,2024-01-24,83.54429594332503
S2043,Term1,4,2024-01-31,96.13686407992827
S2043,Term1,5,2024-02-07,73.48179637340446
S2043,Term1,6,2024-02-14,82.30096552533578
S2043,Term1,7,2024-02-21,82.58694477279558
S2043,Term1,8,2024-02-28,70.15656089868585
S2043,Term1,9,2024-03-06,79.96151005258771
S2043,Term1,10,2024-03-13,60.10048382925636
S2043,Term1,11,2024-03-20,100.0
S2043,Term1,12,2024-03-27,73.75103453876424
S2043,Term2,1,2024-04-03,100.0
S2043,Term2,2,2024-04-10,85.45701406863391
S2043,Term2,3,2024-04-17,91.7783695858715
S2043,Term2,4,2024-04-24,79.13440241978883
S2043,Term2,5,2024-05-01,87.49515630354009
S2043,Term2,6,2024-05-08,92.80587567986123
S2043,Term2,7,2024-05-15,92.97462897273019
S2043,Term2,8,2024-05-22,94.29728068089229
S2043,Term2,9,2024-05-29,80.58000747952988
S2043,Term2,10,2024-06-05,79.23568393010373
S2043,Term2,11,2024-06-12,65.86988409678875
S2043,Term2,12,2024-06-19,91.27862813412324
S2043,Term3,1,2024-06-26,97.98854453588132
S2043,Term3,2,2024-07-03,100.0
S2043,Term3,3,2024-07-10,88.6620716149661
S2043,Term3,4,2024-07-17,75.80224272509717
S2043,Term3,5,2024-07-24,64.63484628052653
S2043,Term3,6,2024-07-31,97.50000079700021
S2043,Term3,7,2024-08-07,63.44468119866957
S2043,Term3,8,2024-08-14,80.9127510670748
S2043,Term3,9,2024-08-21,82.30831806467624
S2043,Term3,10,2024-08-28,84.16653834578777
S2043,Term3,11,2024-09-04,85.42963120043008
S2043,Term3,12,2024-09-11,86.6577706764109
S2044,Term1,1,2024-01-10,56.01564085505764
S2044,Term1,2,2024-01-17,85.17587091844152
S2044,Term1,3,2024-01-24,58.24509311065747
S2044,Term1,4,2024-01-31,93.78661687709194
S2044,Term1,5,2024-02-07,78.33849813035665
S2044,Term1,6,2024-02-14,59.11555929731979
S2044,Term1,7,2024-02-21,75.22954387137548
S2044,Term1,8,2024-02-28,78.15909592978416
S2044,Term1,9,2024-03-06,99.28839541066006
S2044,Term1,10,2024-03-13,87.35965290100295
S2044,Term1,11,2024-03-20,89.13333933220696
S2044,Term1,12,2024-03-27,99.17465961064721
S2044,Term2,1,2024-04-03,83.84626854490612
S2044,Term2,2,2024-04-10,94.05025553238883
S2044,Term2,3,2024-04-17,93.2063333671839
S2044,Term2,4,2024-04-24,69.56236607716706
S2044,Term2,5,2024-05-01,100.0
S2044,Term2,6,2024-05-08,67.95637863915167
S2044,Term2,7,2024-05-15,96.00839979373418
S2044,Term2,8,2024-05-22,66.7951235571324
S2044,Term2,9,2024-05-29,92.21484145782009
S2044,Term2,10,2024-06-05,100.0
S2044,Term2,11,2024-06-12,82.44425612139746
S2044,Term2,12,2024-06-19,81.92373228576224
S2044,Term3,1,2024-06-26,92.32527999180219
S2044,Term3,2,2024-07-03,81.04724252844949
S2044,Term3,3,2024-07-10,100.0
S2044,Term3,4,2024-07-17,87.30630699350435
S2044,Term3,5,2024-07-24,81.15796590135129
S2044,Term3,6,2024-07-31,78.5165736652518
S2044,Term3,7,2024-08-07,73.80461835792376
S2044,Term3,8,2024-08-14,77.46694015891012
S2044,Term3,9,2024-08-21,80.79191927609685
S2044,Term3,10,2024-08-28,79.14833111801704
S2044,Term3,11,2024-09-04,77.10189671035475
S2044,Term3,12,2024-09-11,100.0
S2045,Term1,1,2024-01-10,72.63885908212612
S2045,Term1,2,2024-01-17,86.7595910517541
S2045,Term1,3,2024-01-24,92.11025211713046
S2045,Term1,4,2024-01-31,92.5612959470048
S2045,Term1,5,2024-02-07,84.29671509061033
S2045,Term1,6,2024-02-14,82.11156913783229
S2045,Term1,7,2024-02-21,90.41856989487408
S2045,Term1,8,2024-02-28,88.19825979973841
S2045,Term1,9,2024-03-06,81.89249398278984
S2045,Term1,10,2024-03-13,66.25745713930684
S2045,Term1,11,2024-03-20,79.38491533200103
S2045,Term1,12,2024-03-27,71.24139803551051
S2045,Term2,1,2024-04-03,76.99408539920408
S2045,Term2,2,2024-04-10,85.39867886220351
S2045,Term2,3,2024-04-17,89.30483372795939
S2045,Term2,4,2024-04-24,100.0
S2045,Term2,5,2024-05-01,78.55112345315423
S2045,Term2,6,2024-05-08,94.2955076233018
S2045,Term2,7,2024-05-15,88.67152029325403
S2045,Term2,8,2024-05-22,100.0
S2045,Term2,9,2024-05-29,91.91474463514751
S2045,Term2,10,2024-06-05,72.8982228725642
S2045,Term2,11,2024-06-12,64.32344764850522
S2045,Term2,12,2024-06-19,88.73514039601005
S2045,Term3,1,2024-06-26,78.65858802519531
S2045,Term3,2,2024-07-03,73.23623504859283
S2045,Term3,3,2024-07-10,69.78906754560307
S2045,Term3,4,2024-07-17,86.93170597104587
S2045,Term3,5,2024-07-24,100.0
S2045,Term3,6,2024-07-31,80.0959318515275
S2045,Term3,7,2024-08-07,92.08324373290387
S2045,Term3,8,2024-08-14,83.77280379738889
S2045,Term3,9,2024-08-21,69.52741493075928
S2045,Term3,10,2024-08-28,93.81773612212501
S2045,Term3,11,2024-09-04,71.86369547167155
S2045,Term3,12,2024-09-11,85.25951956712278
S2046,Term1,1,2024-01-10,80.90175501993633
S2046,Term1,2,2024-01-17,95.71692921478831
S2046,Term1,3,2024-01-24,72.30218809035176
S2046,Term1,4,2024-01-31,89.69043889362352
S2046,Term1,5,2024-02-07,74.92243111181558
S2046,Term1,6,2024-02-14,78.86673745205458
S2046,Term1,7,2024-02-21,41.37759726951877
S2046,Term1,8,2024-02-28,100.0
S2046,Term1,9,2024-03-06,91.60668319391478
S2046,Term1,10,2024-03-13,75.79183016874202
S2046,Term1,11,2024-03-20,71.50413174000407
S2046,Term1,12,2024-03-27,79.05221496544792
S2046,Term2,1,2024-04-03,93.60255441783342
S2046,Term2,2,2024-04-10,62.294980892980895
S2046,Term2,3,2024-04-17,83.30098696846794
S2046,Term2,4,2024-04-24,100.0
S2046,Term2,5,2024-05-01,71.39264396838635
S2046,Term2,6,2024-05-08,85.96462046516386
S2046,Term2,7,2024-05-15,100.0
S2046,Term2,8,2024-05-22,92.58581955628927
S2046,Term2,9,2024-05-29,86.51108584582546
S2046,Term2,10,2024-06-05,91.07963745890804
S2046,Term2,11,2024-06-12,80.18961597988357
S2046,Term2,12,2024-06-19,100.0
S2046,Term3,1,2024-06-26,80.20803972519745
S2046,Term3,2,2024-07-03,61.48982069516828
S2046,Term3,3,2024-07-10,80.30436275271448
S2046,Term3,4,2024-07-17,73.39918564147956
S2046,Term3,5,2024-07-24,81.62567185363085
S2046,Term3,6,2024-07-31,81.89099129103244
S2046,Term3,7,2024-08-07,99.36907839765888
S2046,Term3,8,2024-08-14,93.34351271997262
S2046,Term3,9,2024-08-21,88.15918585090476
S2046,Term3,10,2024-08-28,84.96465506400885
S2046,Term3,11,2024-09-04,72.29370389370406
S2046,Term3,12,2024-09-11,58.82589714801187
S2047,Term1,1,2024-01-10,86.3579201367134
S2047,Term1,2,2024-01-17,94.53569444288391
S2047,Term1,3,2024-01-24,83.69999340106493
S2047,Term1,4,2024-01-31,78.5817481265596
S2047,Term1,5,2024-02-07,90.57402598257055
S2047,Term1,6,2024-02-14,84.00001359250784
S2047,Term1,7,2024-02-21,100.0
S2047,Term1,8,2024-02-28,99.79274010481942
S2047,Term1,9,2024-03-06,96.51409668427995
S2047,Term1,10,2024-03-13,94.09280937051885
S2047,Term1,11,2024-03-20,69.51799102658252
S2047,Term1,12,2024-03-27,92.95592442463119
S2047,Term2,1,2024-04-03,89.5159114917589
S2047,Term2,2,2024-04-10,92.27709674069396
S2047,Term2,3,2024-04-17,90.91131384175662
S2047,Term2,4,2024-04-24,90.43315105417679
S2047,Term2,5,2024-05-01,100.0
S2047,Term2,6,2024-05-08,84.08577196057698
S2047,Term2,7,2024-05-15,96.23604856995196
S2047,Term2,8,2024-05-22,79.34812227683196
S2047,Term2,9,2024-05-29,94.48769900665206
S2047,Term2,10,2024-06-05,96.27183868278946
S2047,Term2,11,2024-06-12,89.37311292562417
S2047,Term2,12,2024-06-19,100.0
S2047,Term3,1,2024-06-26,74.38868756367499
S2047,Term3,2,2024-07-03,79.15334869998134
S2047,Term3,3,2024-07-10,87.54856103228188
S2047,Term3,4,2024-07-17,95.56968224181067
S2047,Term3,5,2024-07-24,87.15315425553919
S2047,Term3,6,2024-07-31,100.0
S2047,Term3,7,2024-08-07,77.05972154840417
S2047,Term3,8,2024-08-14,71.31305812613735
S2047,Term3,9,2024-08-21,88.69754003843805
S2047,Term3,10,2024-08-28,84.07383668663564
S2047,Term3,11,2024-09-04,91.51436464429864
S2047,Term3,12,2024-09-11,84.67117250960196
S2048,Term1,1,2024-01-10,80.91976251251852
S2048,Term1,2,2024-01-17,84.10074913931531
S2048,Term1,3,2024-01-24,85.34618673751822
S2048,Term1,4,2024-01-31,81.34022440182004
S2048,Term1,5,2024-02-07,82.56241544411887
S2048,Term1,6,2024-02-14,80.15687995615708
S2048,Term1,7,2024-02-21,95.27998143843288
S2048,Term1,8,2024-02-28,87.3282520540696
S2048,Term1,9,2024-03-06,100.0
S2048,Term1,10,2024-03-13,86.92845461534154
S2048,Term1,11,2024-03-20,78.38971035605606
S2048,Term1,12,2024-03-27,100.0
S2048,Term2,1,2024-04-03,89.96351653257203
S2048,Term2,2,2024-04-10,96.8814974427138
S2048,Term2,3,2024-04-17,92.1052357984299
S2048,Term2,4,2024-04-24,92.47613235157299
S2048,Term2,5,2024-05-01,91.4278486162297
S2048,Term2,6,2024-05-08,71.77498522268722
S2048,Term2,7,2024-05-15,89.41034857073694
S2048,Term2,8,2024-05-22,69.10166435379713
S2048,Term2,9,2024-05-29,82.90764596304959
S2048,Term2,10,2024-06-05,76.29259052124056
S2048,Term2,11,2024-06-12,89.28964223018468
S2048,Term2,12,2024-06-19,89.00951496805881
S2048,Term3,1,2024-06-26,90.77375068918224
S2048,Term3,2,2024-07-03,88.44755887298905
S2048,Term3,3,2024-07-10,77.71809589856322
S2048,Term3,4,2024-07-17,81.86795812777984
S2048,Term3,5,2024-07-24,96.04475393505382
S2048,Term3,6,2024-07-31,97.8142801275328
S2048,Term3,7,2024-08-07,71.2386028164814
S2048,Term3,8,2024-08-14,66.62886840984825
S2048,Term3,9,2024-08-21,76.27732740154346
S2048,Term3,10,2024-08-28,97.542490984387
S2048,Term3,11,2024-09-04,99.5786083621964
S2048,Term3,12,2024-09-11,73.90345743518594
S2049,Term1,1,2024-01-10,88.68771224483606
S2049,Term1,2,2024-01-17,100.0
S2049,Term1,3,2024-01-24,89.983737726884
S2049,Term1,4,2024-01-31,100.0
S2049,Term1,5,2024-02-07,96.98471884099717
S2049,Term1,6,2024-02-14,74.07761552526507
S2049,Term1,7,2024-02-21,82.72022291803506
S2049,Term1,8,2024-02-28,85.41705373950218
S2049,Term1,9,2024-03-06,86.24960065625608
S2049,Term1,10,2024-03-13,95.99594744126286
S2049,Term1,11,2024-03-20,89.9042171473049
S2049,Term1,12,2024-03-27,49.76558867466262
S2049,Term2,1,2024-04-03,69.24591672288729
S2049,Term2,2,2024-04-10,58.75142902028748
S2049,Term2,3,2024-04-17,87.104382887864
S2049,Term2,4,2024-04-24,87.88585179361313
S2049,Term2,5,2024-05-01,88.39869950332861
S2049,Term2,6,2024-05-08,73.4928607874246
S2049,Term2,7,2024-05-15,93.08972806143987
S2049,Term2,8,2024-05-22,93.59514995762235
S2049,Term2,9,2024-05-29,69.93821119353811
S2049,Term2,10,2024-06-05,67.40754158261353
S2049,Term2,11,2024-06-12,84.99841976527675
S2049,Term2,12,2024-06-19,100.0
S2049,Term3,1,2024-06-26,100.0
S2049,Term3,2,2024-07-03,91.76085232537663
S2049,Term3,3,2024-07-10,76.24003994103909
S2049,Term3,4,2024-07-17,95.64211191386302
S2049,Term3,5,2024-07-24,79.5709088222915
S2049,Term3,6,2024-07-31,75.78991555991428
S2049,Term3,7,2024-08-07,59.27239802053607
S2049,Term3,8,2024-08-14,86.22858638017183
S2049,Term3,9,2024-08-21,77.4415918103515
S2049,Term3,10,2024-08-28,86.15716455434205
S2049,Term3,11,2024-09-04,57.40770764515526
S2049,Term3,12,2024-09-11,87.03792007100425
S2050,Term1,1,2024-01-10,55.82654603234047
S2050,Term1,2,2024-01-17,98.05528303922263
S2050,Term1,3,2024-01-24,91.26269480962101
S2050,Term1,4,2024-01-31,81.65602274290495
S2050,Term1,5,2024-02-07,91.75263832098494
S2050,Term1,6,2024-02-14,73.26310884803738
S2050,Term1,7,2024-02-21,85.86850618737871
S2050,Term1,8,2024-02-28,94.53728846152403
S2050,Term1,9,2024-03-06,47.86852901090332
S2050,Term1,10,2024-03-13,79.63330768386972
S2050,Term1,11,2024-03-20,84.72827043836351
S2050,Term1,12,2024-03-27,82.6444765870508
S2050,Term2,1,2024-04-03,100.0
S2050,Term2,2,2024-04-10,71.51318650092539
S2050,Term2,3,2024-04-17,77.54608907865725
S2050,Term2,4,2024-04-24,62.00957168429862
S2050,Term2,5,2024-05-01,100.0
S2050,Term2,6,2024-05-08,82.0445182886944
S2050,Term2,7,2024-05-15,79.73909334355952
S2050,Term2,8,2024-05-22,84.37020781227143
S2050,Term2,9,2024-05-29,92.63482994116389
S2050,Term2,10,2024-06-05,89.1683608421935
S2050,Term2,11,2024-06-12,100.0
S2050,Term2,12,2024-06-19,90.44723066084529
S2050,Term3,1,2024-06-26,79.41705484997102
S2050,Term3,2,2024-07-03,78.26371914971264
S2050,Term3,3,2024-07-10,80.28689257099829
S2050,Term3,4,2024-07-17,66.97795690444195
S2050,Term3,5,2024-07-24,85.47837048989904
S2050,Term3,6,2024-07-31,94.401617274507
S2050,Term3,7,2024-08-07,77.63963679252117
S2050,Term3,8,2024-08-14,75.31143932459067
S2050,Term3,9,2024-08-21,100.0
S2050,Term3,10,2024-08-28,67.88220212054603
S2050,Term3,11,2024-09-04,60.18617948227239
S2050,Term3,12,2024-09-11,71.16517667623141
S2051,Term1,1,2024-01-10,66.51480739450844
S2051,Term1,2,2024-01-17,89.63471276925497
S2051,Term1,3,2024-01-24,80.67154599460511
S2051,Term1,4,2024-01-31,82.36375545971393
S2051,Term1,5,2024-02-07,98.83521012369728
S2051,Term1,6,2024-02-14,76.70398166604669
S2051,Term1,7,2024-02-21,94.30107294094769
S2051,Term1,8,2024-02-28,100.0
S2051,Term1,9,2024-03-06,79.53205002383608
S2051,Term1,10,2024-03-13,93.84427426667577
S2051,Term1,11,2024-03-20,82.09818504965224
S2051,Term1,12,2024-03-27,96.08917754608947
S2051,Term2,1,2024-04-03,66.14212974908472
S2051,Term2,2,2024-04-10,65.25385305849585
S2051,Term2,3,2024-04-17,80.30478742110951
S2051,Term2,4,2024-04-24,74.33290229128275
S2051,Term2,5,2024-05-01,78.79949068684138
S2051,Term2,6,2024-05-08,82.36568101063432
S2051,Term2,7,2024-05-15,93.64016238203502
S2051,Term2,8,2024-05-22,80.10807305720878
S2051,Term2,9,2024-05-29,75.11366427252295
S2051,Term2,10,2024-06-05,80.78183947889322
S2051,Term2,11,2024-06-12,75.77025664232059
S2051,Term2,12,2024-06-19,73.79193397524743
S2051,Term3,1,2024-06-26,65.64379823707637
S2051,Term3,2,2024-07-03,85.83373739465294
S2051,Term3,3,2024-07-10,78.17553152083536
S2051,Term3,4,2024-07-17,96.59534487081606
S2051,Term3,5,2024-07-24,67.63124689529272
S2051,Term3,6,2024-07-31,78.49499733942545
S2051,Term3,7,2024-08-07,100.0
S2051,Term3,8,2024-08-14,73.7246857948258
S2051,Term3,9,2024-08-21,82.16160097484651
S2051,Term3,10,2024-08-28,70.40987220609557
S2051,Term3,11,2024-09-04,68.81886984662823
S2051,Term3,12,2024-09-11,100.0
S2052,Term1,1,2024-01-10,87.05247391164576
S2052,Term1,2,2024-01-17,86.60414605885148
S2052,Term1,3,2024-01-24,64.64420517860533
S2052,Term1,4,2024-01-31,89.30489665729964
S2052,Term1,5,2024-02-07,98.88906335192591
S2052,Term1,6,2024-02-14,98.79372472994235
S2052,Term1,7,2024-02-21,93.01999875527393
S2052,Term1,8,2024-02-28,71.44617306885516
S2052,Term1,9,2024-03-06,88.7574810063159
S2052,Term1,10,2024-03-13,93.01101952571929
S2052,Term1,11,2024-03-20,63.46667697893318
S2052,Term1,12,2024-03-27,71.54464490221858
S2052,Term2,1,2024-04-03,95.6578878609213
S2052,Term2,2,2024-04-10,95.51254932006314
S2052,Term2,3,2024-04-17,66.4170035965433
S2052,Term2,4,2024-04-24,94.54025751123007
S2052,Term2,5,2024-05-01,86.14364078984342
S2052,Term2,6,2024-05-08,94.37210745528581
S2052,Term2,7,2024-05-15,77.3857441187927
S2052,Term2,8,2024-05-22,92.74220195777082
S2052,Term2,9,2024-05-29,95.1259452938275
S2052,Term2,10,2024-06-05,80.78398077453146
S2052,Term2,11,2024-06-12,85.21303055407944
S2052,Term2,12,2024-06-19,77.21774044594416
S2052,Term3,1,2024-06-26,100.0
S2052,Term3,2,2024-07-03,83.55673672809081
S2052,Term3,3,2024-07-10,73.93570809787381
S2052,Term3,4,2024-07-17,76.410089033503
S2052,Term3,5,2024-07-24,86.52124721370535
S2052,Term3,6,2024-07-31,94.03997406133854
S2052,Term3,7,2024-08-07,68.97007785819375
S2052,Term3,8,2024-08-14,100.0
S2052,Term3,9,2024-08-21,88.7041035286674
S2052,Term3,10,2024-08-28,90.59747167563295
S2052,Term3,11,2024-09-04,83.83372547411876
S2052,Term3,12,2024-09-11,85.2311076082135
S2053,Term1,1,2024-01-10,83.22060234487117
S2053,Term1,2,2024-01-17,97.21355162843153
S2053,Term1,3,2024-01-24,84.90485695055955
S2053,Term1,4,2024-01-31,94.20460262191251
S2053,Term1,5,2024-02-07,79.79382971976914
S2053,Term1,6,2024-02-14,87.3476863397478
S2053,Term1,7,2024-02-21,75.35295586912694
S2053,Term1,8,2024-02-28,99.59833879059444
S2053,Term1,9,2024-03-06,74.99503311137062
S2053,Term1,10,2024-03-13,81.10024666886409
S2053,Term1,11,2024-03-20,81.22047505054306
S2053,Term1,12,2024-03-27,80.75258334791478
S2053,Term2,1,2024-04-03,93.66994923331524
S2053,Term2,2,2024-04-10,81.20010682316027
S2053,Term2,3,2024-04-17,100.0
S2053,Term2,4,2024-04-24,75.17829896643798
S2053,Term2,5,2024-05-01,87.03252963931249
S2053,Term2,6,2024-05-08,75.6905681282488
S2053,Term2,7,2024-05-15,90.0516733903776
S2053,Term2,8,2024-05-22,84.80860327627876
S2053,Term2,9,2024-05-29,83.13925546361826
S2053,Term2,10,2024-06-05,99.26169959804228
S2053,Term2,11,2024-06-12,77.14789754733876
S2053,Term2,12,2024-06-19,92.038181891416
S2053,Term3,1,2024-06-26,75.77248104790249
S2053,Term3,2,2024-07-03,86.35222240192448
S2053,Term3,3,2024-07-10,70.65309606131865
S2053,Term3,4,2024-07-17,77.04979424431912
S2053,Term3,5,2024-07-24,84.01428345312561
S2053,Term3,6,2024-07-31,100.0
S2053,Term3,7,2024-08-07,86.2096464455173
S2053,Term3,8,2024-08-14,100.0
S2053,Term3,9,2024-08-21,87.64387950029102
S2053,Term3,10,2024-08-28,80.35498906630073
S2053,Term3,11,2024-09-04,100.0
S2053,Term3,12,2024-09-11,90.24421146488103
S2054,Term1,1,2024-01-10,77.28734087340743
S2054,Term1,2,2024-01-17,90.64685751280356
S2054,Term1,3,2024-01-24,81.48886300110868
S2054,Term1,4,2024-01-31,61.13158964594445
S2054,Term1,5,2024-02-07,96.2316779111874
S2054,Term1,6,2024-02-14,98.13920866770314
S2054,Term1,7,2024-02-21,100.0
S2054,Term1,8,2024-02-28,90.06572430634316
S2054,Term1,9,2024-03-06,82.01531891100962
S2054,Term1,10,2024-03-13,95.01987312854303
S2054,Term1,11,2024-03-20,95.19784438382688
S2054,Term1,12,2024-03-27,100.0
S2054,Term2,1,2024-04-03,84.4644685232027
S2054,Term2,2,2024-04-10,83.01305232918887
S2054,Term2,3,2024-04-17,76.41346696289767
S2054,Term2,4,2024-04-24,91.44954504070242
S2054,Term2,5,2024-05-01,66.42085998122998
S2054,Term2,6,2024-05-08,94.31304847435078
S2054,Term2,7,2024-05-15,92.05402146238947
S2054,Term2,8,2024-05-22,92.02084242950046
S2054,Term2,9,2024-05-29,86.65870283802208
S2054,Term2,10,2024-06-05,100.0
S2054,Term2,11,2024-06-12,95.46392158512236
